ID,AGE,HOMEKIDS,INCOME_0,HOME_VAL_0,TRAVTIME,BLUEBOOK_0,TIF,CLM_FREQ,MVR_PTS,CLM_AMT_0,CAR_AGE,CLAIM_FLAG,CLAIM_FLAG_CAT,BIRTH,PARENT1,MSTATUS,GENDER,EDUCATION,OCCUPATION,CAR_USE,CAR_TYPE,RED_CAR,REVOKED,URBANICITY
402443529,39.0,2,0.0,69369.0,36,8750.0,4,0,0,0.0,8.0,0,NO_CLAIM,20-Dec-59,false,Yes,F,High School,Home Maker,Private,Sports Car,false,false,Highly Urban/ Urban
298667574,44.0,2,142588.0,365256.0,28,21790.0,6,0,2,0.0,9.0,0,NO_CLAIM,26-Jun-55,false,Yes,M,Masters,Manager,Private,Minivan,true,false,Highly Urban/ Urban
298667574,45.0,2,103087.0,237957.0,28,18230.0,6,0,1,0.0,9.0,0,NO_CLAIM,26-Jun-55,false,Yes,M,Masters,Manager,Private,Minivan,true,false,Highly Urban/ Urban
303462460,34.0,0,51565.0,0.0,36,18110.0,1,2,3,0.0,15.0,0,NO_CLAIM,13-May-65,false,No,M,Masters,Lawyer,Private,Van,true,false,Highly Urban/ Urban
629946797,34.0,3,0.0,66358.0,25,11740.0,9,2,2,5711.0,1.0,1,CLAIM,8-Aug-65,false,Yes,F,High School,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
783473090,36.0,0,105384.0,267509.0,24,13800.0,7,3,4,0.0,17.0,0,NO_CLAIM,6-Jan-63,false,Yes,M,Masters,Professional,Private,Minivan,true,true,Highly Urban/ Urban
783473090,37.0,0,9664.0,147749.0,30,28700.0,1,1,2,0.0,1.0,0,NO_CLAIM,6-Jan-63,false,Yes,M,Masters,Professional,Private,Minivan,true,true,Highly Urban/ Urban
8565171,41.0,0,66265.0,159276.0,59,12230.0,4,0,1,13105.0,9.0,1,CLAIM,13-Oct-58,false,Yes,M,Masters,Lawyer,Private,Minivan,true,false,Highly Urban/ Urban
950995873,46.0,0,,,17,23350.0,13,3,6,4061.0,17.0,1,CLAIM,30-Apr-53,false,No,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
867703916,45.0,0,32394.0,0.0,33,13770.0,4,0,0,0.0,1.0,0,NO_CLAIM,8-Mar-54,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
867703916,46.0,0,33576.0,213497.0,30,9240.0,10,2,1,0.0,,0,NO_CLAIM,8-Mar-54,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
593582812,42.0,0,76226.0,217920.0,18,23390.0,13,0,0,0.0,14.0,0,NO_CLAIM,31-Jul-57,false,Yes,M,Bachelors,Blue Collar,Commercial,Panel Truck,true,false,Highly Urban/ Urban
22340563,38.0,3,7528.0,113809.0,26,8080.0,1,0,0,0.0,8.0,0,NO_CLAIM,25-May-61,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Rural/ Rural
22340563,39.0,3,25846.0,107211.0,68,26850.0,10,0,3,0.0,7.0,0,NO_CLAIM,25-May-61,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Rural/ Rural
22340563,40.0,3,27204.0,170218.0,66,10700.0,10,0,1,0.0,1.0,0,NO_CLAIM,25-May-61,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Rural/ Rural
22340563,42.0,3,23759.0,151636.0,66,12420.0,6,0,0,0.0,1.0,0,NO_CLAIM,25-May-61,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Rural/ Rural
679555193,33.0,4,0.0,0.0,14,15090.0,1,1,2,7838.0,5.0,1,CLAIM,16-Feb-66,true,No,M,High School,Student,Commercial,Minivan,true,false,Highly Urban/ Urban
679555193,33.0,4,0.0,0.0,14,12470.0,1,2,4,2705.0,5.0,1,CLAIM,16-Feb-66,true,No,M,High School,Student,Commercial,Minivan,true,false,Highly Urban/ Urban
161607403,37.0,0,,73890.0,48,12850.0,7,0,3,3660.0,6.0,1,CLAIM,1-Aug-62,false,Yes,F,Bachelors,Student,Commercial,SUV,false,false,Highly Urban/ Urban
700623278,42.0,1,32797.0,160661.0,63,21690.0,1,0,2,0.0,14.0,0,NO_CLAIM,5-Jan-57,false,Yes,F,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
755810990,47.0,0,44705.0,217885.0,50,12840.0,1,2,0,5125.0,10.0,1,CLAIM,20-Nov-51,false,Yes,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
464090162,43.0,1,0.0,70170.0,26,8350.0,1,0,3,0.0,7.0,0,NO_CLAIM,11-Nov-56,false,Yes,F,Bachelors,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
170483243,52.0,0,68992.0,216986.0,36,15120.0,1,0,3,0.0,10.0,0,NO_CLAIM,6-Jun-47,false,No,F,Bachelors,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
170483243,53.0,0,48780.0,,55,18730.0,1,2,8,7385.0,12.0,1,CLAIM,6-Jun-47,false,No,F,Bachelors,Blue Collar,Commercial,Minivan,false,false,Highly Rural/ Rural
421316364,43.0,0,132561.0,314433.0,8,30150.0,16,1,0,0.0,1.0,0,NO_CLAIM,8-Oct-56,false,No,M,Masters,Professional,Commercial,Panel Truck,false,false,Highly Urban/ Urban
421316364,46.0,0,95550.0,0.0,21,16590.0,7,1,0,0.0,18.0,0,NO_CLAIM,8-Oct-56,false,No,M,Masters,Professional,Commercial,Panel Truck,false,false,Highly Urban/ Urban
505563410,64.0,0,31738.0,197010.0,23,14620.0,6,2,0,5085.0,1.0,1,CLAIM,6-Jan-35,false,Yes,M,High School,Blue Collar,Commercial,SUV,false,false,Highly Urban/ Urban
813759954,66.0,1,96830.0,325826.0,23,11180.0,7,0,0,0.0,16.0,0,NO_CLAIM,21-Jan-33,false,Yes,M,Masters,Professional,Private,SUV,false,false,Highly Urban/ Urban
37074844,60.0,0,125893.0,0.0,21,7500.0,9,2,4,0.0,15.0,0,NO_CLAIM,24-Feb-39,false,No,M,PhD,,Commercial,Pickup,true,false,Highly Urban/ Urban
130470336,35.0,4,154577.0,397868.0,27,20450.0,6,1,3,0.0,1.0,0,NO_CLAIM,8-Dec-63,true,No,F,Bachelors,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
130470336,37.0,4,79846.0,0.0,27,13180.0,14,1,0,0.0,1.0,0,NO_CLAIM,8-Dec-63,true,No,F,Bachelors,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
130470336,37.0,4,79846.0,0.0,35,20460.0,6,0,0,0.0,1.0,0,NO_CLAIM,8-Dec-63,true,No,F,Bachelors,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
637739719,52.0,0,64014.0,244863.0,33,7900.0,4,3,1,2143.0,5.0,1,CLAIM,23-Apr-47,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
637739719,52.0,0,64014.0,244863.0,33,16870.0,1,4,1,0.0,5.0,0,NO_CLAIM,23-Apr-47,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
427956603,52.0,0,79348.0,270032.0,23,13150.0,11,0,2,0.0,1.0,0,NO_CLAIM,11-Sep-47,false,Yes,F,High School,Manager,Private,SUV,false,false,Highly Urban/ Urban
993272296,56.0,2,192089.0,471701.0,31,21100.0,1,0,0,6484.0,,1,CLAIM,26-Jul-43,false,Yes,M,PhD,,Commercial,Van,true,false,Highly Urban/ Urban
880941719,38.0,1,,0.0,40,7050.0,4,0,0,0.0,10.0,0,NO_CLAIM,8-Jun-61,false,Yes,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
765577228,55.0,0,108152.0,329756.0,18,12320.0,1,0,0,0.0,15.0,0,NO_CLAIM,8-May-44,false,Yes,F,Masters,Manager,Private,SUV,false,true,Highly Urban/ Urban
879477038,47.0,0,,276241.0,48,21320.0,1,0,0,0.0,13.0,0,NO_CLAIM,14-Dec-51,false,Yes,M,Bachelors,Manager,Private,Van,true,false,Highly Urban/ Urban
718294261,37.0,0,123520.0,383731.0,14,17550.0,1,0,0,0.0,,0,NO_CLAIM,30-Sep-62,false,Yes,M,Bachelors,Blue Collar,Commercial,Van,false,false,Highly Urban/ Urban
538875785,47.0,0,45257.0,160051.0,33,29210.0,6,0,0,0.0,,0,NO_CLAIM,6-Jul-52,false,Yes,M,Bachelors,Clerical,Commercial,Panel Truck,true,false,Highly Urban/ Urban
538875785,48.0,0,29626.0,168178.0,34,30490.0,1,4,3,0.0,11.0,0,NO_CLAIM,6-Jul-52,false,Yes,M,Bachelors,Clerical,Commercial,Panel Truck,true,false,Highly Urban/ Urban
106556153,26.0,0,53244.0,0.0,28,20920.0,3,1,1,4028.0,8.0,1,CLAIM,4-Mar-73,false,No,M,Bachelors,Professional,Commercial,Van,true,false,Highly Urban/ Urban
106556153,29.0,0,38494.0,0.0,59,29190.0,10,0,0,0.0,8.0,0,NO_CLAIM,4-Mar-73,false,No,M,Bachelors,Professional,Commercial,Van,true,false,Highly Urban/ Urban
199037688,61.0,2,41857.0,169015.0,35,20870.0,1,0,0,0.0,21.0,0,NO_CLAIM,5-Sep-38,false,Yes,F,Masters,Manager,Private,Sports Car,false,false,Highly Urban/ Urban
602893924,41.0,1,126468.0,0.0,34,32690.0,3,0,2,2114.0,18.0,1,CLAIM,22-Oct-58,true,No,F,Masters,Manager,Commercial,Pickup,false,false,Highly Urban/ Urban
52095937,40.0,3,75516.0,247673.0,53,13050.0,5,0,0,0.0,6.0,0,NO_CLAIM,19-Jun-59,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,true,Highly Rural/ Rural
351243985,52.0,0,76954.0,249290.0,44,19540.0,6,0,0,0.0,11.0,0,NO_CLAIM,6-Mar-47,false,No,M,Bachelors,Professional,Private,Minivan,true,true,Highly Urban/ Urban
838970447,58.0,1,150352.0,421665.0,21,24240.0,6,0,0,0.0,17.0,0,NO_CLAIM,29-Jul-41,false,Yes,F,Masters,Manager,Private,Pickup,false,false,Highly Urban/ Urban
515204929,52.0,0,88560.0,244028.0,14,13630.0,1,0,4,0.0,17.0,0,NO_CLAIM,20-Jan-47,false,Yes,M,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
515204929,53.0,0,21190.0,104523.0,30,32730.0,1,3,5,0.0,1.0,0,NO_CLAIM,20-Jan-47,false,Yes,M,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
711833264,38.0,1,37580.0,173495.0,36,5260.0,7,2,0,8671.0,1.0,1,CLAIM,25-Apr-61,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
711833264,39.0,1,55220.0,127926.0,66,10920.0,1,0,2,0.0,10.0,0,NO_CLAIM,25-Apr-61,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
711833264,41.0,1,50008.0,219814.0,37,10600.0,1,1,0,3278.0,1.0,1,CLAIM,25-Apr-61,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
818910510,41.0,2,23344.0,147172.0,10,7930.0,1,0,1,6287.0,1.0,1,CLAIM,8-Apr-58,false,Yes,M,High School,Blue Collar,Private,Pickup,false,false,Highly Urban/ Urban
243016778,37.0,0,43290.0,158771.0,29,23640.0,1,0,0,0.0,10.0,0,NO_CLAIM,20-Jan-62,false,Yes,F,Bachelors,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
456565450,48.0,0,48737.0,220264.0,24,11220.0,9,0,1,0.0,1.0,0,NO_CLAIM,22-Nov-50,false,Yes,M,Bachelors,Manager,Private,Pickup,true,false,Highly Urban/ Urban
693628088,47.0,0,64259.0,202031.0,26,25100.0,18,4,3,0.0,9.0,0,NO_CLAIM,16-Jan-52,false,Yes,M,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
735552551,41.0,0,110386.0,335488.0,21,16640.0,1,0,2,3524.0,14.0,1,CLAIM,19-Nov-57,false,Yes,M,Masters,,Commercial,Van,true,false,Highly Urban/ Urban
504537312,49.0,0,53765.0,0.0,5,12360.0,4,0,0,0.0,1.0,0,NO_CLAIM,17-Mar-50,false,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
504537312,50.0,0,58643.0,212459.0,33,20680.0,15,0,2,0.0,8.0,0,NO_CLAIM,17-Mar-50,false,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
82973186,41.0,0,12541.0,0.0,5,7500.0,1,0,0,0.0,1.0,0,NO_CLAIM,5-Jul-58,false,No,M,High School,Clerical,Private,Minivan,true,false,Highly Rural/ Rural
568473723,47.0,0,104271.0,265153.0,40,36120.0,4,0,0,0.0,11.0,0,NO_CLAIM,26-Sep-52,false,Yes,M,Masters,,Commercial,Panel Truck,true,false,Highly Urban/ Urban
363126949,30.0,2,26226.0,165178.0,68,23610.0,4,0,1,0.0,1.0,0,NO_CLAIM,3-Aug-69,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Rural/ Rural
363126949,30.0,2,26226.0,165178.0,68,4120.0,1,1,0,0.0,1.0,0,NO_CLAIM,3-Aug-69,false,Yes,F,High School,Clerical,Private,SUV,false,false,Highly Rural/ Rural
411375726,44.0,1,67278.0,220556.0,49,20210.0,1,0,0,0.0,16.0,0,NO_CLAIM,5-Apr-55,false,Yes,F,Masters,Lawyer,Private,Minivan,false,false,Highly Rural/ Rural
411375726,44.0,1,67278.0,220556.0,49,5330.0,6,0,2,0.0,16.0,0,NO_CLAIM,5-Apr-55,false,Yes,F,Masters,Lawyer,Private,Minivan,false,false,Highly Rural/ Rural
789568994,46.0,0,104990.0,306540.0,40,16080.0,13,0,0,0.0,7.0,0,NO_CLAIM,16-Jun-53,false,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
927823143,49.0,0,89948.0,0.0,37,18160.0,7,0,4,0.0,9.0,0,NO_CLAIM,2-Jan-50,false,No,F,Bachelors,Professional,Private,SUV,false,false,Highly Urban/ Urban
453867386,33.0,1,111427.0,321483.0,35,28180.0,1,0,3,0.0,4.0,0,NO_CLAIM,11-Apr-66,false,Yes,F,Masters,,Commercial,Van,false,false,Highly Urban/ Urban
747049542,34.0,3,29431.0,143149.0,12,22560.0,1,0,1,0.0,,0,NO_CLAIM,21-Jun-65,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
747049542,36.0,2,37452.0,187054.0,30,7840.0,10,3,0,0.0,7.0,0,NO_CLAIM,21-Jun-65,false,Yes,F,High School,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
1307371,44.0,0,44790.0,205463.0,5,19800.0,4,1,4,0.0,9.0,0,NO_CLAIM,8-Aug-55,false,Yes,F,Masters,,Commercial,Pickup,false,false,Highly Urban/ Urban
1307371,48.0,0,37854.0,158470.0,56,17040.0,9,3,6,0.0,16.0,0,NO_CLAIM,8-Aug-55,false,Yes,F,Masters,,Commercial,Pickup,false,false,Highly Urban/ Urban
237786417,43.0,2,76159.0,0.0,52,19750.0,4,0,0,1807.0,,1,CLAIM,20-Jan-56,true,No,F,Bachelors,Professional,Private,SUV,false,true,Highly Urban/ Urban
237786417,43.0,2,76159.0,,52,20270.0,3,2,1,2506.0,,1,CLAIM,20-Jan-56,true,No,F,Bachelors,Professional,Private,SUV,false,true,Highly Urban/ Urban
179968769,62.0,0,107734.0,0.0,54,18470.0,3,0,0,0.0,15.0,0,NO_CLAIM,3-Dec-36,false,No,F,PhD,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
180832267,42.0,0,0.0,,47,5700.0,11,0,5,10594.0,1.0,1,CLAIM,18-Jan-57,false,No,M,High School,Student,Commercial,Pickup,true,false,Highly Urban/ Urban
328154114,36.0,2,25282.0,0.0,38,11160.0,1,0,0,0.0,1.0,0,NO_CLAIM,20-Aug-63,true,No,F,High School,Clerical,Private,SUV,false,false,Highly Rural/ Rural
316724150,47.0,0,18549.0,116136.0,24,12800.0,7,0,0,0.0,14.0,0,NO_CLAIM,24-Dec-51,false,Yes,M,Masters,Lawyer,Private,Minivan,false,false,Highly Urban/ Urban
582086109,50.0,0,,147191.0,11,17300.0,13,0,0,0.0,7.0,0,NO_CLAIM,30-Nov-48,false,Yes,M,High School,Clerical,Commercial,Van,true,false,Highly Urban/ Urban
680425927,51.0,0,50166.0,187297.0,32,11620.0,1,3,0,0.0,1.0,0,NO_CLAIM,7-Feb-48,false,No,M,High School,Blue Collar,Commercial,Pickup,false,true,Highly Urban/ Urban
680425927,51.0,0,50166.0,187297.0,32,11620.0,6,3,5,0.0,1.0,0,NO_CLAIM,7-Feb-48,false,No,M,High School,Blue Collar,Commercial,Pickup,false,true,Highly Urban/ Urban
541204921,46.0,0,73872.0,245878.0,43,20240.0,4,0,0,0.0,16.0,0,NO_CLAIM,8-Sep-53,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Rural/ Rural
541204921,46.0,0,73872.0,245878.0,43,25510.0,4,0,1,0.0,16.0,0,NO_CLAIM,8-Sep-53,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Rural/ Rural
541204921,46.0,0,73872.0,245878.0,43,17550.0,10,0,3,0.0,16.0,0,NO_CLAIM,8-Sep-53,false,Yes,F,Masters,Lawyer,Private,Sports Car,false,false,Highly Rural/ Rural
329922821,50.0,0,73343.0,254600.0,60,20010.0,1,2,4,0.0,8.0,0,NO_CLAIM,18-Feb-49,false,Yes,F,High School,Manager,Private,Minivan,false,false,Highly Urban/ Urban
271813109,43.0,2,49849.0,0.0,35,13130.0,1,3,4,6158.0,20.0,1,CLAIM,18-Sep-56,true,No,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
394642738,39.0,1,12054.0,0.0,28,15760.0,4,2,4,4887.0,1.0,1,CLAIM,28-Feb-60,false,Yes,F,High School,Student,Commercial,Pickup,false,true,Highly Urban/ Urban
93412915,43.0,3,48184.0,209188.0,50,14530.0,12,2,5,0.0,1.0,0,NO_CLAIM,3-Jul-56,false,Yes,F,High School,Blue Collar,Commercial,Sports Car,false,false,Highly Urban/ Urban
531912267,60.0,3,78936.0,235670.0,40,20350.0,6,0,0,5147.0,15.0,1,CLAIM,13-Mar-39,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
753941980,55.0,0,0.0,0.0,33,7000.0,4,0,0,0.0,1.0,0,NO_CLAIM,7-Mar-44,false,No,M,High School,Student,Private,Pickup,false,false,Highly Rural/ Rural
116801717,40.0,0,78914.0,229055.0,36,5500.0,10,2,6,0.0,10.0,0,NO_CLAIM,21-May-59,false,No,F,Bachelors,Manager,Private,SUV,false,false,Highly Urban/ Urban
56874449,39.0,0,77125.0,210840.0,49,9570.0,7,0,1,0.0,13.0,0,NO_CLAIM,28-Apr-60,false,Yes,F,Bachelors,Clerical,Private,Sports Car,false,false,Highly Urban/ Urban
56874449,40.0,0,40651.0,200910.0,49,18610.0,4,0,0,0.0,6.0,0,NO_CLAIM,28-Apr-60,false,Yes,F,Bachelors,Clerical,Private,Sports Car,false,false,Highly Urban/ Urban
426760177,49.0,0,38326.0,133010.0,5,10230.0,4,0,0,0.0,17.0,0,NO_CLAIM,18-Dec-49,false,Yes,M,Masters,Lawyer,Private,Pickup,true,false,Highly Urban/ Urban
632192290,38.0,0,25835.0,109685.0,29,8490.0,6,0,1,0.0,12.0,0,NO_CLAIM,27-Oct-61,false,Yes,M,High School,Clerical,Private,Pickup,true,false,Highly Urban/ Urban
293412653,42.0,0,47660.0,180206.0,31,11940.0,7,2,6,0.0,18.0,0,NO_CLAIM,8-Nov-57,false,Yes,M,Masters,Professional,Private,Pickup,true,false,Highly Urban/ Urban
285566265,42.0,0,123143.0,306368.0,16,24930.0,4,0,3,0.0,14.0,0,NO_CLAIM,5-Mar-57,false,No,F,Masters,Manager,Private,Minivan,false,false,Highly Urban/ Urban
461573915,49.0,0,22059.0,123924.0,24,21990.0,11,0,1,0.0,1.0,0,NO_CLAIM,4-Feb-50,false,Yes,F,High School,Clerical,Commercial,Pickup,false,false,Highly Urban/ Urban
461573915,49.0,0,22059.0,,24,9340.0,13,0,0,0.0,1.0,0,NO_CLAIM,4-Feb-50,false,Yes,F,High School,Clerical,Commercial,Pickup,false,false,Highly Urban/ Urban
735267214,36.0,1,50750.0,0.0,26,10170.0,7,3,7,0.0,14.0,0,NO_CLAIM,4-Aug-63,true,No,F,Masters,Manager,Private,SUV,false,false,Highly Urban/ Urban
735267214,39.0,1,78477.0,,26,10170.0,3,1,1,0.0,11.0,0,NO_CLAIM,4-Aug-63,true,No,F,Masters,Manager,Private,SUV,false,false,Highly Urban/ Urban
225215551,34.0,1,23571.0,0.0,35,12180.0,7,0,0,0.0,7.0,0,NO_CLAIM,18-May-65,true,No,M,High School,Clerical,Commercial,Pickup,true,false,Highly Urban/ Urban
715988300,49.0,0,0.0,79913.0,29,18110.0,7,0,1,0.0,1.0,0,NO_CLAIM,23-Sep-50,false,Yes,F,PhD,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
715988300,51.0,0,82886.0,237613.0,26,21480.0,3,2,3,0.0,17.0,0,NO_CLAIM,23-Sep-50,false,Yes,F,PhD,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
715988300,53.0,0,25931.0,183292.0,54,22880.0,3,0,0,0.0,15.0,0,NO_CLAIM,23-Sep-50,false,Yes,F,PhD,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
473135731,52.0,0,35631.0,155972.0,39,6040.0,10,0,0,0.0,1.0,0,NO_CLAIM,9-Jan-47,false,Yes,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
473135731,53.0,0,45432.0,182320.0,39,8020.0,13,0,0,0.0,16.0,0,NO_CLAIM,9-Jan-47,false,Yes,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
473135731,53.0,0,45432.0,182320.0,27,14560.0,1,1,4,0.0,16.0,0,NO_CLAIM,9-Jan-47,false,Yes,M,High School,Clerical,Private,Minivan,true,false,Highly Urban/ Urban
754422565,50.0,0,129234.0,0.0,37,21200.0,4,0,0,0.0,,0,NO_CLAIM,14-May-49,false,No,M,PhD,Doctor,Private,Van,true,false,Highly Urban/ Urban
264474096,53.0,0,,0.0,16,11650.0,10,1,2,0.0,7.0,0,NO_CLAIM,17-Aug-46,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
683378483,55.0,0,55409.0,162237.0,45,27890.0,4,0,0,0.0,14.0,0,NO_CLAIM,16-May-44,false,Yes,M,Bachelors,Blue Collar,Commercial,Panel Truck,false,false,Highly Rural/ Rural
986629118,40.0,2,35260.0,141167.0,30,9740.0,7,1,8,0.0,1.0,0,NO_CLAIM,14-Jan-59,false,Yes,F,High School,Blue Collar,Private,SUV,false,false,Highly Urban/ Urban
925227514,40.0,4,48067.0,186025.0,21,18120.0,8,0,0,0.0,8.0,0,NO_CLAIM,23-Nov-58,true,No,F,Bachelors,Clerical,Private,Minivan,false,false,Highly Urban/ Urban
437239046,45.0,2,64867.0,210631.0,21,12490.0,1,0,0,0.0,10.0,0,NO_CLAIM,16-Mar-54,false,Yes,F,Masters,Lawyer,Private,SUV,false,false,Highly Urban/ Urban
493235037,80.0,2,97716.0,389344.0,14,15920.0,13,0,2,0.0,10.0,0,NO_CLAIM,4-Jul-19,false,Yes,M,Bachelors,Professional,Private,Minivan,true,false,Highly Urban/ Urban
493235037,81.0,2,109275.0,381377.0,39,22030.0,7,2,0,0.0,6.0,0,NO_CLAIM,4-Jul-19,false,Yes,M,Bachelors,Professional,Private,Minivan,true,false,Highly Urban/ Urban
503906420,48.0,0,39613.0,159534.0,48,8460.0,10,2,6,0.0,1.0,0,NO_CLAIM,3-Apr-51,false,Yes,M,High School,Blue Collar,Commercial,Pickup,true,false,Highly Urban/ Urban
931284804,37.0,0,,,69,14130.0,1,0,1,0.0,,0,NO_CLAIM,9-Jul-62,false,No,M,High School,Student,Private,Minivan,true,false,Highly Rural/ Rural
384628643,40.0,0,49780.0,0.0,52,10500.0,6,0,0,0.0,1.0,0,NO_CLAIM,21-Oct-59,false,No,F,High School,Clerical,Private,Sports Car,false,false,Highly Rural/ Rural
919341680,26.0,3,33283.0,104323.0,37,7690.0,10,0,2,2214.0,16.0,1,CLAIM,12-Jan-73,false,Yes,M,Bachelors,Blue Collar,Commercial,Pickup,false,false,Highly Urban/ Urban
122722410,45.0,0,60845.0,0.0,31,24260.0,4,0,0,0.0,18.0,0,NO_CLAIM,4-Oct-54,false,No,F,Bachelors,Manager,Private,Minivan,false,false,Highly Urban/ Urban
138562850,46.0,0,26697.0,134863.0,43,15080.0,6,0,4,0.0,1.0,0,NO_CLAIM,5-Feb-53,false,Yes,F,High School,Clerical,Private,SUV,false,true,Highly Urban/ Urban
582602737,42.0,0,136344.0,0.0,45,13160.0,1,0,0,6087.0,17.0,1,CLAIM,14-Jan-57,false,No,F,PhD,Doctor,Private,Sports Car,false,false,Highly Urban/ Urban
349219108,36.0,0,70313.0,211506.0,55,14960.0,6,3,5,0.0,4.0,0,NO_CLAIM,19-Oct-63,false,Yes,F,Bachelors,Professional,Private,Minivan,false,false,Highly Urban/ Urban
197076194,45.0,3,23773.0,0.0,9,34510.0,7,0,0,0.0,1.0,0,NO_CLAIM,4-Jul-54,true,No,F,High School,Home Maker,Commercial,Van,false,false,Highly Rural/ Rural
751811972,52.0,0,115713.0,327167.0,28,21660.0,6,0,0,0.0,11.0,0,NO_CLAIM,23-Oct-47,false,No,F,Bachelors,Professional,Private,Sports Car,false,false,Highly Rural/ Rural
345771306,41.0,0,55364.0,0.0,17,31390.0,1,0,3,0.0,1.0,0,NO_CLAIM,13-Sep-58,false,No,M,High School,Clerical,Commercial,Panel Truck,true,false,Highly Rural/ Rural
345771306,42.0,0,61322.0,228496.0,36,11830.0,1,0,2,0.0,1.0,0,NO_CLAIM,13-Sep-58,false,No,M,High School,Clerical,Commercial,Panel Truck,true,false,Highly Rural/ Rural
164734443,36.0,0,27693.0,130324.0,37,11300.0,10,1,4,0.0,7.0,0,NO_CLAIM,23-Jun-63,false,Yes,F,High School,Clerical,Private,Sports Car,false,false,Highly Urban/ Urban
164734443,37.0,0,61517.0,204018.0,47,17240.0,4,0,1,0.0,7.0,0,NO_CLAIM,23-Jun-63,false,Yes,F,High School,Clerical,Private,Sports Car,false,false,Highly Urban/ Urban
449363369,56.0,0,0.0,103058.0,29,27890.0,13,2,0,0.0,9.0,0,NO_CLAIM,31-Mar-43,false,Yes,F,Bachelors,Home Maker,Private,SUV,false,false,Highly Urban/ Urban
699382604,53.0,1,0.0,0.0,34,1500.0,10,3,2,0.0,7.0,0,NO_CLAIM,25-Apr-46,false,Yes,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
699382604,54.0,1,0.0,0.0,37,10600.0,1,3,1,4209.0,8.0,1,CLAIM,25-Apr-46,false,Yes,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
699382604,55.0,1,5821.0,0.0,31,11130.0,3,0,0,13277.0,7.0,1,CLAIM,25-Apr-46,false,Yes,F,High School,Student,Private,Sports Car,false,false,Highly Rural/ Rural
270402636,39.0,0,32936.0,169721.0,12,1500.0,6,0,0,3894.0,7.0,1,CLAIM,6-Jan-60,false,No,F,High School,Clerical,Private,SUV,false,false,Highly Urban/ Urban
847568213,38.0,0,33151.0,184852.0,31,11530.0,13,0,0,0.0,9.0,0,NO_CLAIM,8-Sep-61,false,Yes,F,Bachelors,Professional,Private,SUV,false,false,Highly Rural/ Rural
581342206,45.0,3,0.0,0.0,36,16510.0,4,3,0,2659.0,1.0,1,CLAIM,18-Jun-54,true,No,M,High School,Home Maker,Private,Minivan,false,true,Highly Urban/ Urban
